AnEar,Date,milk_production
1329,2023-12-15,68.6
1329,2023-12-16,66.0
1329,2023-12-17,70.5
1329,2023-12-18,68.3
1329,2023-12-19,64.5
1329,2023-12-20,62.6
1329,2023-12-21,67.3
1329,2023-12-22,68.5
1329,2023-12-23,73.4
1329,2023-12-24,69.2
1329,2023-12-25,70.6
1329,2023-12-26,68.0
1329,2023-12-27,73.2
1329,2023-12-28,71.3
1329,2023-12-29,73.5
1329,2023-12-30,67.7
1329,2023-12-31,66.8
1329,2024-01-01,67.8
1329,2024-01-02,71.3
1329,2024-01-03,66.0
1329,2024-01-04,67.2
1329,2024-01-05,70.3
1329,2024-01-06,71.0
1329,2024-01-07,70.0
1329,2024-01-08,62.4
1329,2024-01-09,68.5
1329,2024-01-10,71.3
1329,2024-01-11,68.7
1329,2024-01-12,68.8
1329,2024-01-13,69.6
1329,2024-01-14,68.7
1329,2024-01-15,67.6
1329,2024-01-16,69.1
1329,2024-01-17,54.0
1329,2024-01-18,70.7
1329,2024-01-19,68.6
1341,2023-03-22,11.7
1341,2023-03-23,34.0
1341,2023-03-24,46.9
1341,2023-03-25,48.3
1341,2023-03-26,57.6
1341,2023-03-27,59.7
1341,2023-03-28,60.5
1341,2023-03-29,61.5
1341,2023-03-30,68.3
1341,2023-03-31,66.8
1341,2023-04-01,71.0
1341,2023-04-02,71.7
1341,2023-04-03,69.7
1341,2023-04-04,78.9
1341,2023-04-05,80.4
1341,2023-04-06,78.6
1341,2023-04-07,80.4
1341,2023-04-08,81.8
1341,2023-04-09,85.4
1341,2023-04-10,87.8
1341,2023-04-11,78.4
1341,2023-04-12,87.2
1341,2023-04-13,82.5
1341,2023-04-14,83.7
1341,2023-04-15,90.5
1341,2023-04-16,88.8
1341,2023-04-17,87.5
1341,2023-04-18,90.8
1341,2023-04-19,88.4
1341,2023-04-20,84.6
1341,2023-04-21,89.7
1341,2023-04-22,83.9
1341,2023-04-23,91.5
1341,2023-04-24,85.2
1341,2023-04-25,85.7
1341,2023-04-26,93.7
1341,2023-04-27,83.3
1341,2023-04-28,39.7
1341,2023-04-29,96.7
1341,2023-04-30,93.3
1341,2023-05-01,93.1
1341,2023-05-02,89.8
1341,2023-05-03,85.8
1341,2023-05-04,94.4
1341,2023-05-05,92.7
1341,2023-05-06,92.7
1341,2023-05-07,92.7
1341,2023-05-08,92.6
1341,2023-05-09,92.4
1341,2023-05-10,104.0
1341,2023-05-11,90.9
1341,2023-05-12,91.9
1341,2023-05-13,93.9
1341,2023-05-14,94.7
1341,2023-05-15,94.6
1341,2023-05-16,98.5
1341,2023-05-17,93.1
1341,2023-05-18,97.8
1341,2023-05-19,93.9
1341,2023-05-20,94.1
1341,2023-05-21,94.1
1341,2023-05-22,97.8
1341,2023-05-23,101.0
1341,2023-05-24,98.0
1341,2023-05-25,99.7
1341,2023-05-26,93.7
1341,2023-05-27,93.2
1341,2023-05-28,95.0
1341,2023-05-29,94.0
1341,2023-05-30,93.1
1341,2023-05-31,92.4
1341,2023-06-01,100.0
1341,2023-06-02,98.1
1341,2023-06-03,99.2
1341,2023-06-04,91.8
1341,2023-06-05,93.4
1341,2023-06-06,86.7
1341,2023-06-07,97.8
1341,2023-06-08,99.3
1341,2023-06-09,94.6
1341,2023-06-10,97.2
1341,2023-06-11,94.4
1341,2023-06-12,95.0
1341,2023-06-13,96.5
1341,2023-06-14,96.7
1341,2023-06-15,95.2
1341,2023-06-16,97.3
1341,2023-06-17,98.6
1341,2023-06-18,90.6
1341,2023-06-19,94.9
1341,2023-06-20,97.5
1341,2023-06-21,97.3
1341,2023-06-22,90.8
1341,2023-06-23,90.5
1341,2023-06-24,100.0
1341,2023-06-25,94.9
1341,2023-06-26,86.9
1341,2023-06-27,96.4
1341,2023-06-28,93.5
1341,2023-06-29,91.1
1341,2023-06-30,89.3
1341,2023-07-01,97.8
1341,2023-07-02,92.6
1341,2023-07-03,94.9
1341,2023-07-04,93.4
1341,2023-07-05,91.8
1341,2023-07-06,95.3
1341,2023-07-07,90.5
1341,2023-07-08,92.4
1341,2023-07-09,92.0
1341,2023-07-10,86.3
1341,2023-07-11,95.0
1341,2023-07-12,91.9
1341,2023-07-13,96.4
1341,2023-07-14,94.5
1341,2023-07-15,95.4
1341,2023-07-16,97.6
1341,2023-07-17,101.0
1341,2023-07-18,93.5
1341,2023-07-19,92.2
1341,2023-07-20,97.5
1341,2023-07-21,87.5
1341,2023-07-22,91.2
1341,2023-07-23,84.2
1341,2023-07-24,90.5
1341,2023-07-25,84.6
1341,2023-07-26,84.7
1341,2023-07-27,86.3
1341,2023-07-28,82.9
1341,2023-07-29,79.9
1341,2023-07-30,80.5
1341,2023-07-31,76.3
1341,2023-08-01,68.6
1341,2023-08-02,79.5
1341,2023-08-03,83.3
1341,2023-08-04,87.8
1341,2023-08-05,86.7
1341,2023-08-06,86.9
1341,2023-08-07,91.7
1341,2023-08-08,89.9
1341,2023-08-09,96.3
1341,2023-08-10,85.6
1341,2023-08-11,91.9
1341,2023-08-12,89.5
1341,2023-08-13,99.9
1341,2023-08-14,88.6
1341,2023-08-15,85.5
1341,2023-08-16,87.2
1341,2023-08-17,87.9
1341,2023-08-18,90.9
1341,2023-08-19,92.2
1341,2023-08-20,90.7
1341,2023-08-21,89.2
1341,2023-08-22,89.0
1341,2023-08-23,34.1
1341,2023-08-24,91.4
1341,2023-08-25,83.6
1341,2023-08-26,85.4
1341,2023-08-27,86.2
1341,2023-08-28,88.3
1341,2023-08-29,85.2
1341,2023-08-30,89.9
1341,2023-08-31,84.1
1341,2023-09-01,90.8
1341,2023-09-02,89.1
1341,2023-09-03,90.1
1341,2023-09-04,84.9
1341,2023-09-05,88.8
1341,2023-09-06,87.9
1341,2023-09-07,91.2
1341,2023-09-08,88.6
1341,2023-09-09,93.7
1341,2023-09-10,91.6
1341,2023-09-11,89.8
1341,2023-09-12,93.6
1341,2023-09-13,86.1
1341,2023-09-14,93.6
1341,2023-09-15,76.9
1341,2023-09-16,89.0
1341,2023-09-17,87.8
1341,2023-09-18,89.6
1341,2023-09-19,92.6
1341,2023-09-20,74.5
1341,2023-09-21,76.9
1341,2023-09-22,92.3
1341,2023-09-23,87.0
1341,2023-09-24,82.2
1341,2023-09-25,89.2
1341,2023-09-26,85.4
1341,2023-09-27,88.6
1341,2023-09-28,83.2
1341,2023-09-29,84.7
1341,2023-09-30,86.1
1341,2023-10-01,91.4
1341,2023-10-02,89.7
1341,2023-10-03,90.6
1341,2023-10-04,93.3
1341,2023-10-05,86.2
1341,2023-10-06,90.7
1341,2023-10-07,91.7
1341,2023-10-08,85.1
1341,2023-10-09,92.9
1341,2023-10-10,87.3
1341,2023-10-11,88.5
1341,2023-10-12,92.8
1341,2023-10-13,91.9
1341,2023-10-14,82.6
1341,2023-10-15,81.6
1341,2023-10-16,86.8
1341,2023-10-17,81.5
1341,2023-10-18,92.6
1341,2023-10-19,85.7
1341,2023-10-20,88.4
1341,2023-10-21,95.0
1341,2023-10-22,81.3
1341,2023-10-23,91.9
1341,2023-10-24,90.5
1341,2023-10-25,93.3
1341,2023-10-26,83.9
1341,2023-10-27,90.2
1341,2023-10-28,84.4
1341,2023-10-29,85.8
1341,2023-10-30,78.8
1341,2023-10-31,79.1
1341,2023-11-01,76.4
1341,2023-11-02,70.6
1341,2023-11-03,71.6
1341,2023-11-04,70.5
1341,2023-11-05,72.2
1341,2023-11-06,69.3
1341,2023-11-07,70.1
1341,2023-11-08,77.3
1341,2023-11-09,82.6
1341,2023-11-10,81.2
1341,2023-11-11,84.3
1341,2023-11-12,81.0
1341,2023-11-13,75.2
1341,2023-11-14,80.1
1341,2023-11-15,83.5
1341,2023-11-16,84.7
1341,2023-11-17,81.7
1341,2023-11-18,91.4
1341,2023-11-19,80.9
1341,2023-11-20,77.8
1341,2023-11-21,78.6
1341,2023-11-22,73.4
1341,2023-11-23,78.6
1341,2023-11-24,80.2
1341,2023-11-25,87.6
1341,2023-11-26,79.9
1341,2023-11-27,78.8
1341,2023-11-28,80.9
1341,2023-11-29,85.6
1341,2023-11-30,77.7
1341,2023-12-01,84.9
1341,2023-12-02,87.9
1341,2023-12-03,86.3
1341,2023-12-04,89.3
1341,2023-12-05,83.2
1341,2023-12-06,81.7
1341,2023-12-07,90.6
1341,2023-12-08,83.3
1341,2023-12-09,92.3
1341,2023-12-10,83.1
1341,2023-12-11,80.0
1341,2023-12-12,87.0
1341,2023-12-13,85.4
1341,2023-12-14,78.3
1341,2023-12-15,84.7
1341,2023-12-16,85.0
1341,2023-12-17,85.4
1341,2023-12-18,81.1
1341,2023-12-19,79.4
1341,2023-12-20,82.2
1341,2023-12-21,78.8
1341,2023-12-22,88.4
1341,2023-12-23,89.6
1341,2023-12-24,80.7
1341,2023-12-25,94.0
1341,2023-12-26,82.2
1341,2023-12-27,82.8
1341,2023-12-28,85.4
1341,2023-12-29,88.3
1341,2023-12-30,83.5
1341,2023-12-31,88.3
1341,2024-01-01,80.5
1341,2024-01-02,87.7
1341,2024-01-03,86.4
1341,2024-01-04,83.7
1341,2024-01-05,78.0
1341,2024-01-06,83.0
1341,2024-01-07,81.3
1341,2024-01-08,80.1
1341,2024-01-09,86.6
1341,2024-01-10,85.0
1341,2024-01-11,81.3
1341,2024-01-12,83.5
1341,2024-01-13,84.9
1341,2024-01-14,78.3
1341,2024-01-15,76.3
1341,2024-01-16,78.0
1341,2024-01-17,67.5
1341,2024-01-18,76.7
1341,2024-01-19,77.2
1341,2024-01-20,82.5
1362,2023-04-10,15.4
1362,2023-04-11,47.9
1362,2023-04-12,54.3
1362,2023-04-13,48.0
1362,2023-04-14,66.6
1362,2023-04-15,62.8
1362,2023-04-16,64.4
1362,2023-04-17,68.9
1362,2023-04-18,80.1
1362,2023-04-19,72.7
1362,2023-04-20,70.2
1362,2023-04-21,75.0
1362,2023-04-22,69.6
1362,2023-04-23,80.5
1362,2023-04-24,80.7
1362,2023-04-25,81.3
1362,2023-04-26,90.6
1362,2023-04-27,88.1
1362,2023-04-28,81.4
1362,2023-04-29,86.4
1362,2023-04-30,85.0
1362,2023-05-01,85.3
1362,2023-05-02,84.6
1362,2023-05-03,87.9
1362,2023-05-04,85.8
1362,2023-05-05,84.2
1362,2023-05-06,84.7
1362,2023-05-07,83.0
1362,2023-05-08,86.1
1362,2023-05-09,82.8
1362,2023-05-10,92.9
1362,2023-05-11,90.8
1362,2023-05-12,88.9
1362,2023-05-13,92.2
1362,2023-05-14,96.3
1362,2023-05-15,91.5
1362,2023-05-16,92.8
1362,2023-05-17,97.3
1362,2023-05-18,99.3
1362,2023-05-19,94.6
1362,2023-05-20,96.0
1362,2023-05-21,99.5
1362,2023-05-22,102.0
1362,2023-05-23,96.5
1362,2023-05-24,101.0
1362,2023-05-25,102.0
1362,2023-05-26,96.3
1362,2023-05-27,101.0
1362,2023-05-28,100.0
1362,2023-05-29,103.0
1362,2023-05-30,102.0
1362,2023-05-31,88.4
1362,2023-06-01,101.0
1362,2023-06-02,96.4
1362,2023-06-03,105.0
1362,2023-06-04,97.0
1362,2023-06-05,96.8
1362,2023-06-06,95.0
1362,2023-06-07,99.4
1362,2023-06-08,98.3
1362,2023-06-09,93.7
1362,2023-06-10,100.0
1362,2023-06-11,93.8
1362,2023-06-12,98.8
1362,2023-06-13,97.4
1362,2023-06-14,93.9
1362,2023-06-15,95.9
1362,2023-06-16,98.7
1362,2023-06-17,95.9
1362,2023-06-18,92.6
1362,2023-06-19,99.0
1362,2023-06-20,93.7
1362,2023-06-21,97.3
1362,2023-06-22,104.0
1362,2023-06-23,95.1
1362,2023-06-24,97.2
1362,2023-06-25,104.0
1362,2023-06-26,103.0
1362,2023-06-27,94.8
1362,2023-06-28,94.0
1362,2023-06-29,93.7
1362,2023-06-30,102.0
1362,2023-07-01,105.0
1362,2023-07-02,103.0
1362,2023-07-03,101.0
1362,2023-07-04,100.0
1362,2023-07-05,97.1
1362,2023-07-06,87.6
1362,2023-07-07,94.1
1362,2023-07-08,93.2
1362,2023-07-09,92.3
1362,2023-07-10,96.3
1362,2023-07-11,87.6
1362,2023-07-12,101.0
1362,2023-07-13,93.8
1362,2023-07-14,97.0
1362,2023-07-15,92.9
1362,2023-07-16,99.4
1362,2023-07-17,91.2
1362,2023-07-18,91.3
1362,2023-07-19,95.1
1362,2023-07-20,83.8
1362,2023-07-21,87.2
1362,2023-07-22,80.9
1362,2023-07-23,78.8
1362,2023-07-24,82.9
1362,2023-07-25,72.9
1362,2023-07-26,88.2
1362,2023-07-27,88.1
1362,2023-07-28,93.8
1362,2023-07-29,89.4
1362,2023-07-30,74.3
1362,2023-07-31,40.5
1362,2023-08-01,62.8
1362,2023-08-02,69.6
1362,2023-08-03,78.0
1362,2023-08-04,75.6
1362,2023-08-05,82.4
1362,2023-08-06,81.7
1362,2023-08-07,121.0
1362,2023-08-08,78.6
1362,2023-08-09,87.7
1362,2023-08-10,88.7
1362,2023-08-11,89.5
1362,2023-08-12,81.7
1362,2023-08-13,79.5
1362,2023-08-14,87.6
1362,2023-08-15,88.2
1362,2023-08-16,89.8
1362,2023-08-17,85.7
1362,2023-08-18,89.2
1362,2023-08-19,93.3
1362,2023-08-20,91.7
1362,2023-08-21,88.9
1362,2023-08-22,89.5
1362,2023-08-23,89.4
1362,2023-08-24,65.3
1362,2023-08-25,57.7
1362,2023-08-26,72.6
1362,2023-08-27,72.4
1362,2023-08-28,72.7
1362,2023-08-29,80.1
1362,2023-08-30,81.8
1362,2023-08-31,83.0
1362,2023-09-01,81.0
1362,2023-09-02,80.8
1362,2023-09-03,85.5
1362,2023-09-04,79.0
1362,2023-09-05,81.7
1362,2023-09-06,83.8
1362,2023-09-07,73.8
1362,2023-09-08,78.7
1362,2023-09-09,82.9
1362,2023-09-10,86.6
1362,2023-09-11,93.6
1362,2023-09-12,83.1
1362,2023-09-13,86.2
1362,2023-09-14,82.6
1362,2023-09-15,90.8
1362,2023-09-16,81.3
1362,2023-09-17,83.7
1362,2023-09-18,91.6
1362,2023-09-19,89.8
1362,2023-09-20,89.1
1362,2023-09-21,79.0
1362,2023-09-22,77.9
1362,2023-09-23,86.9
1362,2023-09-24,76.4
1362,2023-09-25,79.7
1362,2023-09-26,77.0
1362,2023-09-27,80.3
1362,2023-09-28,80.4
1362,2023-09-29,86.8
1362,2023-09-30,78.0
1362,2023-10-01,73.5
1362,2023-10-02,80.3
1362,2023-10-03,79.0
1362,2023-10-04,92.0
1362,2023-10-05,86.4
1362,2023-10-06,79.7
1362,2023-10-07,77.2
1362,2023-10-08,72.8
1362,2023-10-09,87.7
1362,2023-10-10,79.8
1362,2023-10-11,73.2
1362,2023-10-12,75.8
1362,2023-10-13,81.1
1362,2023-10-14,70.7
1362,2023-10-15,67.3
1362,2023-10-16,70.3
1362,2023-10-17,64.6
1362,2023-10-18,72.1
1362,2023-10-19,66.9
1362,2023-10-20,64.5
1362,2023-10-21,67.5
1362,2023-10-22,56.7
1362,2023-10-23,66.0
1362,2023-10-24,68.0
1362,2023-10-25,76.7
1362,2023-10-26,75.7
1362,2023-10-27,83.2
1362,2023-10-28,75.7
1362,2023-10-29,72.2
1362,2023-10-30,76.4
1362,2023-10-31,71.4
1362,2023-11-01,72.3
1362,2023-11-02,82.4
1362,2023-11-03,73.5
1362,2023-11-04,80.5
1362,2023-11-05,77.7
1362,2023-11-06,75.9
1362,2023-11-07,77.1
1362,2023-11-08,79.4
1362,2023-11-09,70.1
1362,2023-11-10,74.7
1362,2023-11-11,73.4
1362,2023-11-12,78.6
1362,2023-11-13,79.5
1362,2023-11-14,77.6
1362,2023-11-15,75.1
1362,2023-11-16,76.4
1362,2023-11-17,78.4
1362,2023-11-18,81.3
1362,2023-11-19,79.6
1362,2023-11-20,81.1
1362,2023-11-21,77.2
1362,2023-11-22,73.4
1362,2023-11-23,82.8
1362,2023-11-24,78.8
1362,2023-11-25,79.0
1362,2023-11-26,78.4
1362,2023-11-27,83.7
1362,2023-11-28,78.2
1362,2023-11-29,83.2
1362,2023-11-30,84.8
1362,2023-12-01,81.2
1362,2023-12-02,78.9
1362,2023-12-03,80.9
1362,2023-12-04,81.6
1362,2023-12-05,82.8
1362,2023-12-06,85.8
1362,2023-12-07,81.9
1362,2023-12-08,87.0
1362,2023-12-09,83.9
1362,2023-12-10,78.5
1362,2023-12-11,77.0
1362,2023-12-12,73.2
1362,2023-12-13,75.2
1362,2023-12-14,85.8
1362,2023-12-15,74.3
1362,2023-12-16,74.9
1362,2023-12-17,76.9
1362,2023-12-18,74.7
1362,2023-12-19,68.3
1362,2023-12-20,45.6
1362,2023-12-21,36.0
1362,2023-12-22,70.9
1362,2023-12-23,71.7
1362,2023-12-24,72.9
1362,2023-12-25,68.0
1362,2023-12-26,70.7
1362,2023-12-27,75.8
1362,2023-12-28,71.9
1362,2023-12-29,78.9
1362,2023-12-30,67.0
1362,2023-12-31,75.8
1362,2024-01-01,78.7
1362,2024-01-02,70.7
1362,2024-01-03,68.7
1362,2024-01-04,70.8
1362,2024-01-05,76.5
1362,2024-01-06,76.2
1362,2024-01-07,72.6
1362,2024-01-08,62.0
1362,2024-01-09,73.0
1362,2024-01-10,78.2
1362,2024-01-11,70.4
1362,2024-01-12,76.2
1362,2024-01-13,79.0
1362,2024-01-14,80.0
1362,2024-01-15,72.0
1362,2024-01-16,79.6
1362,2024-01-17,71.7
1362,2024-01-18,77.2
1362,2024-01-19,76.9
1362,2024-01-20,77.3
1362,2024-01-21,81.0
1362,2024-01-22,76.4
1362,2024-01-23,77.2
1362,2024-01-24,77.7
1362,2024-01-25,72.8
1362,2024-01-26,83.8
1362,2024-01-27,81.4
1362,2024-01-28,72.4
1362,2024-01-29,77.1
1362,2024-01-30,77.0
1362,2024-01-31,82.4
1362,2024-02-01,78.4
1362,2024-02-02,77.9
1362,2024-02-03,77.5
1362,2024-02-04,70.4
1362,2024-02-05,76.4
1362,2024-02-06,77.5
1362,2024-02-07,85.0
1362,2024-02-08,78.1
1368,2023-04-18,11.2
1368,2023-04-19,36.7
1368,2023-04-20,38.6
1368,2023-04-21,44.2
1368,2023-04-22,47.0
1368,2023-04-23,59.6
1368,2023-04-24,52.7
1368,2023-04-25,53.9
1368,2023-04-26,54.6
1368,2023-04-27,61.1
1368,2023-04-28,66.7
1368,2023-04-29,63.6
1368,2023-04-30,62.8
1368,2023-05-01,65.0
1368,2023-05-02,67.3
1368,2023-05-03,67.4
1368,2023-05-04,70.6
1368,2023-05-05,69.2
1368,2023-05-06,72.0
1368,2023-05-07,74.9
1368,2023-05-08,72.2
1368,2023-05-09,69.8
1368,2023-05-10,77.6
1368,2023-05-11,70.0
1368,2023-05-12,74.1
1368,2023-05-13,74.0
1368,2023-05-14,75.5
1368,2023-05-15,79.7
1368,2023-05-16,75.4
1368,2023-05-17,78.4
1368,2023-05-18,84.1
1368,2023-05-19,82.5
1368,2023-05-20,82.9
1368,2023-05-21,86.8
1368,2023-05-22,82.1
1368,2023-05-23,82.8
1368,2023-05-24,82.3
1368,2023-05-25,84.8
1368,2023-05-26,85.3
1368,2023-05-27,82.5
1368,2023-05-28,75.4
1368,2023-05-29,76.8
1368,2023-05-30,81.4
1368,2023-05-31,74.4
1368,2023-06-01,79.1
1368,2023-06-02,78.9
1368,2023-06-03,69.7
1368,2023-06-04,59.5
1368,2023-06-05,73.2
1368,2023-06-06,79.5
1368,2023-06-07,67.0
1368,2023-06-08,64.9
1368,2023-06-09,78.9
1368,2023-06-10,78.8
1368,2023-06-11,82.9
1368,2023-06-12,79.7
1368,2023-06-13,72.6
1368,2023-06-14,83.6
1368,2023-06-15,83.4
1368,2023-06-16,77.4
1368,2023-06-17,81.4
1368,2023-06-18,82.4
1368,2023-06-19,72.4
1368,2023-06-20,76.7
1368,2023-06-21,80.5
1368,2023-06-22,78.0
1368,2023-06-23,80.0
1368,2023-06-24,81.8
1368,2023-06-25,77.9
1368,2023-06-26,80.0
1368,2023-06-27,81.1
1368,2023-06-28,75.8
1368,2023-06-29,75.5
1368,2023-06-30,81.9
1368,2023-07-01,81.8
1368,2023-07-02,79.5
1368,2023-07-03,77.2
1368,2023-07-04,77.0
1368,2023-07-05,77.8
1368,2023-07-06,79.6
1368,2023-07-07,81.6
1368,2023-07-08,83.1
1368,2023-07-09,83.4
1368,2023-07-10,86.0
1368,2023-07-11,86.4
1368,2023-07-12,82.4
1368,2023-07-13,83.4
1368,2023-07-14,79.4
1368,2023-07-15,78.0
1368,2023-07-16,88.6
1368,2023-07-17,83.9
1368,2023-07-18,79.6
1368,2023-07-19,90.0
1368,2023-07-20,86.0
1368,2023-07-21,80.4
1368,2023-07-22,85.3
1368,2023-07-23,78.1
1368,2023-07-24,77.7
1368,2023-07-25,75.7
1368,2023-07-26,77.9
1368,2023-07-27,77.4
1368,2023-07-28,76.9
1368,2023-07-29,80.5
1368,2023-07-30,78.6
1368,2023-07-31,42.0
1368,2023-08-01,60.9
1368,2023-08-02,61.7
1368,2023-08-03,68.2
1368,2023-08-04,70.6
1368,2023-08-05,69.9
1368,2023-08-06,74.8
1368,2023-08-07,85.8
1368,2023-08-08,75.4
1368,2023-08-09,72.9
1368,2023-08-10,75.1
1368,2023-08-11,74.8
1368,2023-08-12,80.9
1368,2023-08-13,76.2
1368,2023-08-14,78.3
1368,2023-08-15,76.3
1368,2023-08-16,82.6
1368,2023-08-17,78.5
1368,2023-08-18,69.7
1368,2023-08-19,72.2
1368,2023-08-20,75.0
1368,2023-08-21,80.9
1368,2023-08-22,87.0
1368,2023-08-23,78.2
1368,2023-08-24,68.3
1368,2023-08-25,64.3
1368,2023-08-26,67.9
1368,2023-08-27,65.8
1368,2023-08-28,71.9
1368,2023-08-29,76.0
1368,2023-08-30,78.4
1368,2023-08-31,80.3
1368,2023-09-01,77.9
1368,2023-09-02,78.7
1368,2023-09-03,79.2
1368,2023-09-04,75.0
1368,2023-09-05,79.0
1368,2023-09-06,74.7
1368,2023-09-07,73.9
1368,2023-09-08,75.4
1368,2023-09-09,80.2
1368,2023-09-10,75.0
1368,2023-09-11,78.9
1368,2023-09-12,70.8
1368,2023-09-13,73.6
1368,2023-09-14,76.4
1368,2023-09-15,76.0
1368,2023-09-16,76.8
1368,2023-09-17,77.4
1368,2023-09-18,80.9
1368,2023-09-19,82.3
1368,2023-09-20,83.9
1368,2023-09-21,75.3
1368,2023-09-22,79.9
1368,2023-09-23,82.7
1368,2023-09-24,78.1
1368,2023-09-25,82.4
1368,2023-09-26,76.2
1368,2023-09-27,78.7
1368,2023-09-28,75.3
1368,2023-09-29,83.5
1368,2023-09-30,82.2
1368,2023-10-01,82.0
1368,2023-10-02,81.1
1368,2023-10-03,80.0
1368,2023-10-04,85.4
1368,2023-10-05,78.1
1368,2023-10-06,83.0
1368,2023-10-07,82.9
1368,2023-10-08,78.8
1368,2023-10-09,81.9
1368,2023-10-10,88.2
1368,2023-10-11,79.5
1368,2023-10-12,83.1
1368,2023-10-13,81.0
1368,2023-10-14,82.2
1368,2023-10-15,80.1
1368,2023-10-16,77.9
1368,2023-10-17,81.8
1368,2023-10-18,74.4
1368,2023-10-19,77.8
1368,2023-10-20,70.5
1368,2023-10-21,78.2
1368,2023-10-22,78.9
1368,2023-10-23,81.2
1368,2023-10-24,80.1
1368,2023-10-25,86.6
1368,2023-10-26,80.2
1368,2023-10-27,74.4
1368,2023-10-28,81.5
1368,2023-10-29,78.5
1368,2023-10-30,75.4
1368,2023-10-31,83.5
1368,2023-11-01,82.8
1368,2023-11-02,81.3
1368,2023-11-03,81.3
1368,2023-11-04,80.5
1368,2023-11-05,81.1
1368,2023-11-06,78.1
1368,2023-11-07,74.5
1368,2023-11-08,82.9
1368,2023-11-09,77.9
1368,2023-11-10,80.6
1368,2023-11-11,77.1
1368,2023-11-12,78.3
1368,2023-11-13,71.4
1368,2023-11-14,81.7
1368,2023-11-15,81.4
1368,2023-11-16,73.1
1368,2023-11-17,78.3
1368,2023-11-18,78.0
1368,2023-11-19,76.3
1368,2023-11-20,79.8
1368,2023-11-21,80.5
1368,2023-11-22,76.9
1368,2023-11-23,76.9
1368,2023-11-24,79.3
1368,2023-11-25,74.3
1368,2023-11-26,79.3
1368,2023-11-27,72.5
1368,2023-11-28,78.9
1368,2023-11-29,76.7
1368,2023-11-30,73.7
1368,2023-12-01,73.7
1368,2023-12-02,78.1
1368,2023-12-03,79.3
1368,2023-12-04,79.3
1368,2023-12-05,72.0
1368,2023-12-06,90.1
1368,2023-12-07,74.5
1368,2023-12-08,82.8
1368,2023-12-09,89.3
1368,2023-12-10,75.6
1368,2023-12-11,66.0
1368,2023-12-12,70.8
1368,2023-12-13,75.3
1368,2023-12-14,75.9
1368,2023-12-15,71.6
1368,2023-12-16,73.4
1368,2023-12-17,78.4
1368,2023-12-18,75.9
1368,2023-12-19,73.5
1368,2023-12-20,72.1
1368,2023-12-21,67.7
1368,2023-12-22,74.0
1368,2023-12-23,77.6
1368,2023-12-24,78.3
1368,2023-12-25,79.9
1368,2023-12-26,76.7
1368,2023-12-27,72.3
1368,2023-12-28,72.4
1368,2023-12-29,78.0
1368,2023-12-30,71.6
1368,2023-12-31,78.1
1368,2024-01-01,74.3
1368,2024-01-02,82.9
1368,2024-01-03,74.5
1368,2024-01-04,72.2
1368,2024-01-05,73.0
1368,2024-01-06,75.0
1368,2024-01-07,77.3
1368,2024-01-08,73.5
1368,2024-01-09,78.5
1368,2024-01-10,78.7
1368,2024-01-11,73.5
1368,2024-01-12,84.6
1368,2024-01-13,56.5
1368,2024-01-14,73.9
1368,2024-01-15,75.0
1368,2024-01-16,66.7
1368,2024-01-17,70.9
1368,2024-01-18,74.1
1368,2024-01-19,75.1
1368,2024-01-20,76.3
1368,2024-01-21,70.0
1368,2024-01-22,72.2
1368,2024-01-23,75.2
1368,2024-01-24,77.0
1368,2024-01-25,70.6
1368,2024-01-26,74.2
1368,2024-01-27,70.6
1368,2024-01-28,71.8
1368,2024-01-29,81.1
1368,2024-01-30,69.1
1368,2024-01-31,74.7
1368,2024-02-01,72.4
1368,2024-02-02,72.4
1368,2024-02-03,75.9
1368,2024-02-04,75.2
1368,2024-02-05,71.7
1368,2024-02-06,67.1
1368,2024-02-07,71.0
1368,2024-02-08,78.4
1368,2024-02-09,69.7
1368,2024-02-10,71.3
1368,2024-02-11,74.2
1368,2024-02-12,73.1
1368,2024-02-13,77.4
1368,2024-02-14,70.0
1368,2024-02-15,72.4
1368,2024-02-16,69.1
1387,2023-05-01,28.9
1387,2023-05-02,39.7
1387,2023-05-03,42.7
1387,2023-05-04,42.1
1387,2023-05-05,53.7
1387,2023-05-06,51.2
1387,2023-05-07,48.2
1387,2023-05-08,58.2
1387,2023-05-09,61.1
1387,2023-05-10,64.4
1387,2023-05-11,63.5
1387,2023-05-12,58.7
1387,2023-05-13,61.0
1387,2023-05-14,65.5
1387,2023-05-15,75.2
1387,2023-05-16,69.2
1387,2023-05-17,69.9
1387,2023-05-18,69.8
1387,2023-05-19,71.5
1387,2023-05-20,75.0
1387,2023-05-21,72.8
1387,2023-05-22,71.9
1387,2023-05-23,80.8
1387,2023-05-24,79.4
1387,2023-05-25,75.0
1387,2023-05-26,79.5
1387,2023-05-27,77.1
1387,2023-05-28,81.2
1387,2023-05-29,81.0
1387,2023-05-30,76.8
1387,2023-05-31,80.5
1387,2023-06-01,79.8
1387,2023-06-02,79.6
1387,2023-06-03,84.4
1387,2023-06-04,83.0
1387,2023-06-05,81.4
1387,2023-06-06,84.3
1387,2023-06-07,76.3
1387,2023-06-08,83.8
1387,2023-06-09,78.2
1387,2023-06-10,80.4
1387,2023-06-11,79.9
1387,2023-06-12,82.7
1387,2023-06-13,80.1
1387,2023-06-14,80.6
1387,2023-06-15,74.0
1387,2023-06-16,69.0
1387,2023-06-17,82.4
